,Unnamed: 0,Title,Document Name,Parties,Agreement Date,Effective Date,Expiration Date,Renewal Term,Notice to Terminate Renewal,Governing Law,Most Favored Nation,Non-Compete,Exclusivity,No-Solicit of Customers,Competitive Restriction Exception,No-Solicit of Employees,Non-Disparagement,Termination for Convenience,"Right of First Refusal, Offer or Negotiation (ROFR/ROFO/ROFN)",Change of Control,Anti-Assignment,Revenue/Profit Sharing,Price Restriction,Minimum Commitment,Volume Restriction,IP Ownership Assignment,Joint IP Ownership,License Grant,Non-Transferable License,Affiliate IP License-Licensor,Affiliate IP License-Licensee,Unlimited/All-You-Can-Eat License,Irrevocable or Perpetual License,Source Code Escrow,Post-Termination Services,Audit Rights,Uncapped Liability,Cap on Liability,Liquidated Damages,Warranty Duration,Insurance,Covenant Not to Sue,Third Party Beneficiary
2,2,N2KINC_10_16_1997-EX-10.16-SPONSORSHIP AGREEMENT,0.12826350331306458,0.016878686845302582,0.2583527863025665,0.011553177610039713,0.00775463879108429,0.5321637988090515,0.062454566359519965,0.08384277671575546,0.006780038122087717,0.1649247705936432,0.429912269115448,0.07445316016674043,0.08915762603282927,0.4293169379234314,0.12015651166439055,0.09508850425481796,0.013276551850140095,0.13181088864803314,0.2322132140398025,0.09891898185014723,0.07661688327789308,0.05638507381081581,0.6049802899360657,0.16027219593524933,0.0777067020535469,0.07717671990394592,0.2115082144737244,0.1139206364750862,0.1636173129081726,0.00963815115392208,0.2129061222076416,0.021972693502902985,0.23672187328338626,0.6847255825996399,0.42777755856513977,0.19074541330337524,0.08897190541028976,0.1388063281774521,0.0656420961022377,0.07938387244939804,0.2275916635990143
3,3,NUVEEN - REMARKETING AGREEMENT,0.02818512730300426,0.26897603273391724,0.05173017084598541,0.06888153403997421,0.01409914158284664,0.03198395296931267,0.13985508680343628,0.14200706779956818,0.03686787560582161,0.0990382507443428,0.2361417859792709,0.07069238275289537,0.05256124958395958,0.0214349627494812,0.0997392237186432,0.05381173640489578,0.039039354771375656,0.22267591953277588,0.17661279439926147,0.035508893430233,0.03428912162780762,0.046481821686029434,0.02935025282204151,0.10134241729974748,0.017757564783096313,0.12810073792934418,0.01970093138515949,0.08949358016252518,0.060586657375097275,0.02991735935211182,0.002960356650874019,0.039056163281202316,0.04146814718842506,0.02979367040097713,0.06553120911121367,0.1410854160785675,0.04604445397853851,0.05580567941069603,0.05303801596164704,0.149734228849411,0.154677152633667
4,4,ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement,0.0010423635831102727,0.0010122590465471148,0.01741694286465645,0.0004918696940876544,0.015548492781817913,0.002194462111219764,0.0023029502481222157,0.020343616604804996,0.000514450715854764,0.0013326640473678708,0.0058016194961965075,0.0007064372184686363,0.00015587375673931092,0.00041944219265133137,0.0006501686293631793,0.009354411624372005,0.003921438008546829,0.01659769006073475,0.0005414575571194291,0.005634679924696685,0.007196631282567978,0.23493196070194244,0.0006173141882754862,0.000623359577730298,0.034846574068069465,0.035541974008083344,0.17169572412967682,0.0014811358414590359,0.00022415377316065133,0.010688792914152144,0.1835826337337494,0.0437069833278656,0.00034556773607619107,0.0007655883673578501,0.002717836294323206,0.001879658899269998,0.04950277134776115,0.004414856899529696,0.0035834370646625757,0.0016118144849315286,0.0003977352753281593
5,5,SECURIANFUNDSTRUST_05_01_2012-EX-99.28.H.9-NET INVESTMENT INCOME MAINTENANCE AGREEMENT,2.384504296060186e-05,0.0005235065473243594,0.00018570486281532794,1.9006318325409666e-05,0.18780338764190674,0.000634420255664736,0.014865526929497719,0.027685686945915226,3.96782997995615e-05,0.00826197024434805,0.012528168968856336,0.00014046180876903236,0.0001771902316249907,4.0260518289869644e-05,0.002566952956840396,0.07107287645339966,0.0003011120716109872,0.0006143020000308753,0.0013888743706047535,5.218985461397097e-05,0.0007497879560105503,0.04266102612018585,0.0001462965301470831,0.00022546348918695006,0.0001841210905695334,0.06209279969334601,0.00027375805075280374,0.0008897236548364162,0.0006266654236242175,0.002796752844005823,0.00015844070003367958,0.01631869003176689,9.876136027742176e-05,0.00014763762010261416,0.0004870079283136874,0.001403683447279036,0.03248055279254913,0.00014418931095860898,0.004372798372060061,0.00013855357246939093,0.0007842010818421841
6,6,WELLSFARGOMORTGAGEBACKEDSECURITIES2006-6TRUST_05_11_2006-EX-10.3-Yield Maintenance Agreement,0.04897788539528847,0.0036027904134243727,0.014689486473798754,0.001251914189197123,0.02651702612638473,0.01468763407319784,0.02773105725646019,0.04361022636294365,0.007128635887056589,0.0012538740411400795,0.0037590689025819297,0.032761771231889725,0.05195189267396927,0.0028065689839422703,0.04864855483174324,0.03860173374414444,0.012018843553960323,0.019752878695726398,0.022057175636291504,0.014935864135622978,0.001841736724600196,0.064174585044384,0.0008238610462285577,0.11548876762390135,0.016220605000853542,0.15887436270713806,0.0031575765460729603,0.0893610492348671,0.1123398020863533,0.019402530044317245,0.000668318651150912,0.0320223830640316,0.003535887459293008,0.0018701526569202547,0.07191731035709381,0.13108710944652555,0.009851152077317238,0.03522253781557083,0.02825306169688702,0.04543277993798256,0.17101411521434784
7,7,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,0.08025826513767242,0.03753846138715744,0.06070582941174508,0.051995158195495605,0.0066643734462559215,0.02952712774276733,0.002741457661613822,0.0009783980203792453,0.024637607857584957,0.09584293514490128,0.001095833140425384,0.00040674643241800373,0.0008142203441821039,0.0044425083324313155,0.11231739819049837,0.001218473189510405,0.04719826951622963,0.0017434480832889676,0.13024333119392395,0.002173755783587694,0.0030022950377315287,0.03842201828956604,0.0051283654756844035,0.00031276908703148365,0.002348455600440502,0.003508644877001643,0.07970299571752547,0.0002818743814714253,0.001662247348576784,0.109639972448349,0.040613871067762375,0.02393464744091034,0.007711332757025956,0.004075605422258377,0.05209964513778687,0.0043483483605086795,0.04884351044893265,0.0019340057624503968,0.10725641250610353,0.0011473605409264565,0.004876367747783661
8,8,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement,0.00806462299078703,0.04597336798906326,0.00033592278487049043,0.03234963119029999,0.15475811064243314,0.007118426728993655,0.0031895521096885204,0.0067266407422721395,0.00163759954739362,0.005845805164426565,0.07725808024406433,0.00208486570045352,0.0009307935251854359,0.006334360688924789,0.001849092892371118,0.0007579113007523119,0.005359793081879616,0.010655391961336136,0.002337144920602441,0.0028335521928966045,0.0263785757124424,0.009964046999812126,0.0010192865738645196,0.018743984401226044,0.026211688295006752,0.003603149205446243,0.02705865912139416,0.01828331314027309,0.0016613610787317155,0.06754528731107713,0.007823020219802856,0.04465419426560402,0.0028221802785992627,0.001797048607841134,0.02015247568488121,0.008831128478050232,0.006547824479639529,0.004028671886771917,0.005513155832886696,0.008759755641222,0.0015471470542252064
9,9,FerroglobePlc_20150624_F-4A_EX-10.20_9154746_EX-10.20_Outsourcing Agreement,0.1072194203734398,0.020054658874869347,0.02182346023619175,0.001916392589919269,0.0016655569197610018,0.014468854293227197,0.4966903328895569,0.7827165126800537,0.014939798973500729,0.08317726850509644,0.054845180362463,0.015206580050289631,0.0009789972100406883,0.07815375179052353,0.07718260586261749,0.07650978863239287,0.04288365691900253,0.0015133233973756433,0.16764013469219208,0.009759168140590193,0.006304404232650995,0.007928932085633278,0.004312845412641764,0.00443230615928769,0.0012252797605469825,0.002773146145045757,0.023805661126971245,0.010718341916799544,0.02628246322274208,0.005615784786641598,0.023150540888309482,0.1756921410560608,0.1351586878299713,0.013239334337413313,0.3335510492324829,0.0061778249219059935,0.021892596036195755,0.0175649244338274,0.252664178609848,0.006048418581485747,0.028200993314385414
0,0,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement,0.6984924674034119,0.6222013235092163,0.01483396627008915,0.042705249041318886,0.2611793875694275,0.003487084060907364,0.0037769803311675783,0.004196488298475742,0.012081271968781948,0.013152877800166609,0.005541513208299875,0.0005749700940214097,0.000106212348327972,0.003501357976347208,0.005328142549842596,0.00816100649535656,0.08678493648767471,0.0006851780926808715,0.018179289996623996,0.0004653582873288542,0.0009090214152820408,0.011067804880440235,0.002428944455459714,0.0007305917097255588,0.0012844399316236375,0.06071925535798073,0.01402632612735033,0.0007330874796025455,0.007858299650251865,0.002836445579305291,0.003034055233001709,0.19977936148643494,0.007074907422065734,0.03537333384156227,0.0251060239970684,0.0013022845378145573,0.007367315702140331,0.0011526689631864429,0.06854672729969025,0.0011256883153691886,0.18105193972587585
1,1,PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement,0.0027472965884953733,0.006634064950048924,0.006738675292581321,0.008120301179587841,0.006871480029076339,0.00030998975853435695,0.00015965757484082133,0.0001829049288062379,7.715901301708072e-05,0.020641937851905826,0.0028279628604650497,0.005554607603698969,0.003207031637430191,0.0007929839775897563,0.00021742196986451742,6.194983143359423e-05,0.00028646379359997814,0.04981987178325653,7.94491425040178e-05,9.809719631448388e-05,9.947166836354882e-05,0.06141490861773491,6.958760059205815e-05,0.008628644049167633,0.00026177175459451973,0.004938377998769282,0.0026107763405889273,0.010010450147092342,0.007764055393636227,0.0026302679907530546,0.00020600583229679612,4.4456788600655266e-05,0.017261393368244168,0.00029849086422473187,0.014058275148272514,0.01771922595798969,0.006072129588574171,0.00012930341472383589,0.0003906226484104991,0.01764315739274025,0.010863439179956913
2,2,INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT,0.036973878741264336,0.0740223154425621,0.007296894211322069,0.04335934296250343,0.012930293567478657,0.1574888527393341,0.05153781548142433,0.06478840857744217,0.2535242140293121,0.1215001940727234,0.030039373785257336,0.01876324601471424,0.013727168552577496,0.23100797832012174,0.018624063581228256,0.4501544237136841,0.3931664526462555,0.1260181963443756,0.02055179886519909,0.21512705087661746,0.06333591043949127,0.006485407706350088,0.08243346959352492,0.022027714177966118,0.08133576065301895,0.4724701941013336,0.029210830107331283,0.0076050017960369596,0.19500389695167544,0.01135510578751564,0.003902698401361704,0.04456624388694763,0.16105011105537415,0.19650541245937347,0.18539153039455414,0.03811269626021385,0.04252197220921517,0.33929675817489624,0.006052381359040737,0.0229193028062582,0.2914794981479645
3,3,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",0.00012392792268656194,0.0004059084458276629,0.01665077544748783,0.0001982755638891831,0.014209670014679432,0.01648205332458019,0.00937521178275347,0.016002902761101726,0.00022261738195084038,0.0015770288882777095,0.002949239686131477,4.639091275748797e-05,2.7348567527951676e-05,0.0005015343776904047,0.01638207957148552,0.01259299274533987,0.00017430694424547255,0.005408334080129862,0.0007355439011007547,6.586239032913001e-05,0.0005563648883253336,0.05674352124333381,0.0017716785660013554,0.00023279825109057128,0.009289982728660108,0.023045307025313374,0.020645467564463612,0.00023472287284675986,0.03588587418198585,0.0003516511351335794,0.032815299928188324,0.0048011159524321565,0.00047152041224762803,0.0034421375021338463,0.0004383600316941738,0.00017996729002334175,0.0023067989386618137,0.0007273125811479987,0.0009709415026009084,3.165619637002237e-05,0.09556566923856737
4,4,BANGIINC_05_25_2005-EX-10-Premium Managed Hosting Agreement,3.891649157594657e-06,1.3847042055203929e-06,3.5376065170567017e-06,2.182771822845097e-06,1.915482062031515e-05,1.3185837133278255e-06,4.4284774958214265e-06,3.421535666348064e-06,6.422523597393592e-07,1.953508899532608e-06,0.2038100361824036,8.560376045352314e-06,8.354148121725302e-06,2.501695416867733e-05,5.569262611970771e-06,3.3698856896080542e-06,9.15223154152045e-07,9.067862265510483e-05,2.563135694799712e-06,2.575952066763421e-06,3.2043783448898466e-06,2.2663882646156708e-06,1.889727855086676e-06,4.972037459083367e-06,2.547351141402032e-05,1.0235842637484892e-05,3.487199364826665e-06,5.984477866149972e-06,3.085778871536604e-06,8.225667329497809e-07,4.4902039917360526e-06,4.34752473665867e-06,5.467778464662842e-05,1.5785443565619062e-06,6.701553502352908e-05,3.8554799175472e-06,2.375547637711861e-06,4.874169917457039e-06,6.6437883106118525e-06,2.284845777467126e-06,1.1131759492855052e-05
5,5,AMERICANPHYSICIANSCAPITALINC_03_31_2003-EX-10.26-AGENCY AGREEMENT,0.0004285753529984504,0.010809656232595444,0.0002613922697491944,0.020279262214899063,0.03748466074466705,0.002613549353554845,0.0016447331290692089,0.0017714109271764753,0.0001883869554148987,0.0011470130411908028,0.006204694509506226,0.0014400791842490435,0.0036997008137404923,0.0008344744564965367,0.0030564253684133287,0.0014012338360771535,0.0007338032010011375,0.0009719095542095602,0.0006270167650654912,0.00031409075018018484,0.0012748753651976585,0.0022205838467925787,0.0004233240615576505,0.0037622083909809594,0.14889098703861234,0.002826490206643939,0.014962623827159403,0.0061573456041514865,0.0012553292326629162,0.003177727106958628,0.041367731988430016,0.008887650445103645,0.0014423209941014647,0.002332431497052312,0.010898289270699024,0.010201018303632736,0.008655048906803131,0.001353396917693317,0.03638175129890442,0.0010950169526040554,0.002530258381739259
6,6,GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT,0.016862209886312485,0.05773144960403441,0.022113645449280742,0.023820972070097923,0.3791754543781281,0.018130507320165638,0.0009381786221638322,0.0035952019970864053,0.0021715529728680853,0.03737861290574074,0.3314818739891052,0.01540074683725834,0.012799788266420364,0.007313492707908154,0.00704784831032157,0.04817350953817368,0.00265472661703825,0.0033826571889221673,0.01821416243910789,0.026510763913393017,0.017655959352850914,0.11304619908332825,0.009818969294428824,0.01022918429225683,0.2530028223991394,0.004944321699440479,0.1949607729911804,0.008902614936232567,0.003028716659173369,0.008410241454839706,0.12764401733875275,0.0019522752845659848,0.011808785609900951,0.030773542821407318,0.04445542395114899,0.02129556238651276,0.0233785193413496,0.07675430178642273,0.06434328854084015,0.020557213574647903,0.004429004155099392
7,7,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER SUPPLY AGREEMENT",0.033074233680963516,0.20209252834320068,0.0008153768721967937,0.1493559181690216,0.08012229949235916,0.1994571536779404,0.01671498641371727,0.0021771560423076157,0.0017106760060414672,0.013560375198721886,0.036997616291046136,0.01993591152131557,0.005303242243826389,0.05266357958316803,0.001675453851930797,0.04144035652279854,0.006288649048656225,0.025657080113887787,0.004860924556851387,0.0005314984591677785,0.00572052039206028,0.02831435203552246,0.17451946437358856,0.00479813851416111,0.03081771358847618,0.006697702221572399,0.06295630335807799,0.008285248652100563,0.009393664076924324,0.010071491822600365,0.05656367540359498,0.02137906476855278,0.026822051033377647,0.3172697424888611,0.055651746690273285,0.012149615213274956,0.013749304227530956,0.0008622955065220593,0.0023705048952251677,0.004659145139157772,0.009820952080190182
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,"INTELLIGENTHIGHWAYSOLUTIONS,INC_01_18_2018-EX-10.1-Strategic Alliance Agreement",0.1809100955724716,0.0882694274187088,0.05619671940803528,0.0706082433462143,0.0197574645280838,0.06725878268480301,0.0012842100113630295,0.0026453889440745115,0.0024467261973768477,0.002696559298783541,0.001019120798446238,0.003251120913773775,0.0005324981175363064,0.3543274700641632,0.0003695832565426826,0.03957781195640564,0.023120786994695663,0.00047862224164418876,0.00025189059670083225,0.12946175038814545,0.18083447217941284,0.0021266003604978323,0.05382369458675385,0.0015357234515249731,0.06298131495714188,0.0007322880555875598,0.08515116572380066,0.0006819122354499996,0.0005672987899743019,0.0006652226438745856,0.0895167738199234,0.2346149533987045,0.3562080562114716,0.06876392662525177,0.33006927371025085,0.0017717431765049696,0.0019673174247145653,0.11665669083595274,0.0035403536166995764,0.001666581491008401,0.000921740778721869
1,1,ATMOSENERGYCORP_11_22_2002-EX-10.17-TRANSPORTATION SERVICE AGREEMENT,8.178781718015671e-05,0.00031118287006393075,0.0022208599839359518,0.00013320405560079962,0.11051391810178757,0.1725822240114212,0.04357486218214035,0.040308427065610886,0.006870368495583534,0.00028893721173517406,0.043936487287282944,0.0005055739311501384,0.0005070507759228349,0.005543372593820095,0.0024583102203905587,0.01733606122434139,0.01629544049501419,0.0032297817524522547,0.00177012849599123,0.0568503700196743,0.0052232551388442525,0.006469790823757649,0.12066327035427095,0.0581640899181366,0.002946465741842985,0.014567956328392029,0.01801784709095955,0.0299715306609869,0.0008624714100733398,0.027832945808768272,0.014730751514434813,0.003741916269063949,0.015510887838900091,0.08399849385023117,0.05130629613995552,0.0023258128203451638,0.003331319196149707,0.06496269255876541,0.10463526099920273,0.00043487711809575563,0.002504982752725482
2,2,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement,0.2391154617071152,0.06628258526325226,0.00021238060435280204,0.07593449205160141,0.712092399597168,0.6531895995140076,0.11778052151203156,0.38886305689811707,0.4963865578174591,0.13527967035770416,0.38740402460098267,0.049890771508216865,0.024336464703083042,0.07152725756168365,0.054227292537689216,0.3500811755657196,0.7071309685707092,0.050284843891859055,0.016597311943769455,0.3771421611309052,0.13584981858730316,0.014417126774787903,0.5695306062698364,0.02797432616353035,0.07886530458927155,0.18003159761428833,0.03249024972319603,0.13423585891723633,0.7037745714187622,0.013617875054478644,0.014548541978001596,0.20499007403850555,0.05046478286385536,0.5938329100608826,0.16125772893428802,0.08679870516061783,0.08287987858057022,0.2012784332036972,0.06026294454932213,0.13948702812194824,0.6680582165718079
3,3,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,0.0019257242092862727,0.20045398175716397,0.002510941820219159,0.04391361400485039,0.4712450206279754,0.002486666897311807,0.01919674314558506,0.01539398543536663,0.004166545812040567,0.025561252608895302,0.0573096051812172,0.004445210099220276,0.0008364859386347233,0.022949544712901115,0.012590645812451841,0.0016734411474317312,0.006241715047508478,0.024749204516410828,0.0168282650411129,0.0016547249397262929,0.009157889522612095,0.007166541647166014,0.00024347644648514688,0.004837915766984224,0.0034427952487021685,0.0020905963610857725,0.0009562649065628649,0.006372465752065182,0.013105380348861216,0.0019530067220330238,0.0004968274151906371,0.11822062730789185,0.01958089880645275,0.00026234937831759453,0.03048225492238998,0.006057819351553917,0.002771383849903941,0.02400881797075272,0.027456199750304226,0.006995321251451969,0.00868148170411587
4,4,RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchise Agreement,5.980407149763778e-05,0.00034555367892608047,0.0001821561309043318,3.706284405780025e-05,0.0008763827499933541,0.036697734147310264,0.00046888209180906415,0.0008413226460106671,0.010035243816673756,0.002398853190243244,0.002965484280139208,2.563017733336892e-05,0.00011919822281925008,8.539454574929549e-05,0.00955319870263338,0.0074753789231181145,0.02180847711861134,0.0009689689031802117,0.036508072167634964,0.015089078806340694,0.024251678958535198,0.0002868931624107063,0.01733202300965786,2.2745156456949193e-05,0.1797940731048584,0.010945794172585009,0.06043100729584694,0.00013381677854340526,5.501775012817234e-05,0.00014609679055865854,0.161826491355896,1.916313522087876e-05,0.00016602066170889882,0.012000680901110172,0.001197000383399427,0.00011461506073828789,0.0003999305772595108,0.037502072751522064,0.023987548425793648,5.735253944294528e-05,0.00012147270172135903
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT,0.0007101680967025459,0.0007396375294774772,0.000881205254700035,0.0004360070743132383,0.0034569124691188327,0.0006080842576920986,0.0025067331735044718,0.0009947021026164293,0.00010277826368110254,0.0007267366745509207,0.021758489310741425,0.002208676654845476,0.005978372413665056,0.0002820726076606661,0.01796143501996994,0.0005360086797736585,0.0001528096036054194,0.0001695936807664111,0.007974184118211271,0.0007965500117279589,0.0023617406841367483,0.000556504528503865,6.799214315833524e-05,0.040534857660532005,0.02722202241420746,0.0007469477714039384,0.08899969607591629,0.04445735365152359,0.0006979957106523216,0.00021327327704057097,0.12366612255573273,0.0008259688620455562,0.0003636134206317365,0.00016560056246817112,0.0022629732266068463,0.017476458102464676,0.0008821303490549326,0.002591900993138552,0.00022125295072328302,0.008834554813802242,0.000732633110601455
7,7,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,0.01443035341799259,0.021293604746460915,0.09198366850614548,0.0052850544452667245,0.06480630487203598,0.009855368174612522,0.04653351753950119,0.04502690955996514,0.0012839572736993432,0.0038592233322560787,0.018457015976309776,0.004225915297865868,0.0006023089517839253,0.002855807077139616,0.030551342293620113,0.016213240101933483,0.021872378885746,0.02410014532506466,0.0476161353290081,0.05512883886694908,0.14916616678237915,0.04766351729631424,0.002135405782610178,0.013816438615322113,0.12043020129203795,0.10244940221309662,0.07793731987476349,0.01100623607635498,0.024082822725176808,0.1082269251346588,0.05439448729157448,0.013825065456330776,0.003912236075848341,0.005006446037441492,0.07882621884346007,0.0036018500104546547,0.01301045622676611,0.04477361962199211,0.1024029776453972,0.0040170177817344666,0.03598296642303467
8,8,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement2,0.0006078201113268732,5.715215593227185e-05,0.00047897198237478733,0.00021156323782633993,5.1702532800845795e-05,9.770757060323376e-06,2.36879350268282e-05,1.7072530681616627e-05,0.0015390950720757244,1.02598023659084e-05,4.9828886403702206e-05,1.3914142982685007e-05,2.4294668037327938e-06,1.874397275969386e-05,6.230512099136831e-06,7.803690095897764e-05,0.0012389515759423375,0.009992905892431736,2.3444830731023106e-05,6.193612534843852e-06,5.3450839914148665e-06,4.256748798070476e-05,5.355479970603483e-06,1.0523389391892124e-05,6.095601565903053e-05,6.016905899741687e-05,0.0002589449577499181,6.426739219023148e-06,7.862031634431332e-05,1.0833322448888794e-05,8.022357360459864e-05,1.8212389477412216e-05,1.8990436728927307e-05,1.094042272598017e-05,2.9396509489743042e-05,1.135886850534007e-05,0.0005085343727841972,8.343555236933753e-06,1.998798143176828e-05,2.4016424504225146e-05,2.8845624910900373e-05
9,9,"XLITECHNOLOGIES,INC_12_11_2015-EX-10.1-Sponsorship Agreement",0.004852218087762593,0.013185571879148485,0.027554677799344063,0.003406464355066418,0.007899561896920204,0.029693985357880592,0.006010749842971563,0.0025939978659152985,0.029317812994122505,0.020283160731196404,0.07922922819852829,0.05784361064434052,0.042238909751176834,0.013621461577713491,0.00771380215883255,0.21043193340301514,0.03664112091064453,0.008817968890070915,0.012019841931760313,0.0062424722127616405,0.020181024447083477,0.013374215923249722,0.006655543576925993,0.005075059365481138,0.009402242489159107,0.1480892449617386,0.02801993303000927,0.008550882339477539,0.005724162794649601,0.035084493458271034,0.019359488040208817,0.01303435117006302,0.02472187578678131,0.010863255709409714,0.017403651028871536,0.040000710636377335,0.07848288863897324,0.008473122492432594,0.023812942206859592,0.0380619540810585,0.019286371767520905
0,0,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,0.5304877758026123,0.4885348677635193,0.32555314898490906,0.4708773493766785,0.35015732049942017,0.31000861525535583,0.3453373312950134,0.3655215799808502,0.2673081457614899,0.39872467517852783,0.11267755925655365,0.15161873400211334,0.1253701001405716,0.12271716445684433,0.3610402643680573,0.43804600834846497,0.3251710832118988,0.16425856947898865,0.42647838592529297,0.5309870839118958,0.5488457083702087,0.39975666999816895,0.3285935819149017,0.466016411781311,0.3525417447090149,0.07188013941049576,0.4583803117275238,0.4413454532623291,0.4576760232448578,0.19702400267124176,0.4938909411430359,0.4423219859600067,0.14785507321357727,0.35285985469818115,0.2453232705593109,0.15103428065776825,0.6388581395149231,0.5701426267623901,0.3706104457378388,0.20002995431423187,0.4886716604232788
1,1,VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT,0.011986441910266876,0.028511518612504005,0.017209036275744438,0.009094065986573696,0.14269937574863434,0.17525605857372284,0.040736384689807885,0.11166121810674667,0.009665430523455143,0.019899556413292885,0.21258115768432614,0.010515544563531877,0.012614279985427856,0.006649336311966182,0.005169644951820374,0.11950021982192993,0.04548124223947525,0.02021392248570919,0.005614329595118761,0.006732958368957043,0.015236171893775463,0.004748089239001274,0.07364721596240997,0.004897027742117643,0.010746578685939312,0.1520487368106842,0.031259506940841675,0.004694785922765732,0.00975155457854271,0.003959839232265949,0.0008251465042121707,0.003633796703070402,0.006604376249015331,0.10332340002059937,0.06472659111022949,0.1276124268770218,0.04640945047140122,0.010910890065133572,0.038758885115385056,0.015158078633248806,0.011049505323171616
2,2,NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,0.14415037631988525,0.07292325049638748,0.15847881138324738,0.08228076249361037,0.1717941015958786,0.014642741531133653,0.25466904044151306,0.2501895427703857,0.017510175704956055,0.009349333122372627,0.07876190543174744,0.0032556583173573017,0.005181174725294113,0.000847480958327651,0.03825167194008827,0.0147633058950305,0.01822752505540848,0.05197448655962944,0.03735376521945,0.01992332935333252,0.033330656588077545,0.003378106513991952,0.01887940615415573,0.008998109027743341,0.057186868041753776,0.1170586720108986,0.016518700867891308,0.006470551714301109,0.004919417202472687,0.001771909068338573,0.002693846123293042,0.0012175810988992453,0.0028174002654850483,0.01830942183732986,0.014369682408869268,0.0610424242913723,0.10826297849416733,0.04577547311782837,0.2484330981969833,0.012524492107331751,0.002615773119032383
3,3,STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT,0.00019333980162627995,0.011226149275898932,0.002036322373896837,0.0015719505026936529,0.001365822972729802,0.005765355192124844,0.004148220643401146,0.0027023220900446177,0.051562294363975525,0.008195824921131134,0.07151879370212555,0.04243091493844986,0.03260265663266182,0.007616331335157156,0.003197795245796442,0.005684804171323775,0.0999005362391472,0.051146842539310455,0.006214574445039035,0.0003766129375435412,0.0006527943769469857,0.005549609661102295,0.005693509243428707,0.003872794331982732,0.004357574041932821,0.0010448817629367113,0.025355910882353783,0.005399996414780617,0.002733303466811776,0.0003113176499027759,0.019732486456632614,0.0023631032090634108,0.009540139697492123,0.008903458714485168,0.024797292426228527,0.1303766369819641,0.000969136948697269,0.004911420866847038,0.004445563070476054,0.034840088337659836,0.0009423318551853301
